playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,ppg,rpg,apg,spg,bpg,mpg,fg_pct,efficiency,gs_pct,win_pct,made_playoffs,conf_rank,ppg_league_avg,rpg_league_avg,apg_league_avg,spg_league_avg,bpg_league_avg,efficiency_league_avg,ppg_vs_avg,rpg_vs_avg,apg_vs_avg,efficiency_vs_avg,is_rookie,won_most_valuable_player,won_defensive_player_of_the_year,won_rookie_of_the_year,won_most_improved_player,won_all-star_game_most_valuable_player
ajavoma01w,10,0,WAS,WNBA,34,4,587,272,27,37,64,37,37,4,50,84,253,85,110,74,82,28,1,2,0,34,19,1,4,5,3,4,0,2,6,16,6,6,5,8,2,0,8.0,1.8823529411764706,1.088235294117647,1.088235294117647,0.11764705882352941,17.264705882352942,0.3359683794466403,10.705882352941176,0.11764705882352941,0.47058823529411764,1,5.0,7.734244980031917,3.37880504452864,1.6016297085726756,0.7993882358016287,0.3867847274226418,12.404335126047746,0.2657550199680827,-1.4964521033521696,-0.5133944144550286,-1.6984527731065704,0,0,0,0,0,0
aldrima01w,1,0,WAS,WNBA,29,0,272,63,8,16,24,28,9,4,27,30,54,25,22,7,12,6,0,2,0,49,14,1,3,4,7,1,0,1,3,11,5,8,4,3,0,0,2.1724137931034484,0.8275862068965517,0.9655172413793104,0.3103448275862069,0.13793103448275862,9.379310344827585,0.46296296296296297,3.4827586206896552,0.0,0.4375,1,4.5,6.836590793021675,2.945890789341439,1.5446216323534503,0.8007118051293098,0.33371266988504567,10.943562223821969,-4.664176999918227,-2.1183045824448876,-0.5791043909741399,-7.460803603132314,1,0,0,0,0,0
alhalta01w,2,0,ORL,WNBA,26,1,252,49,15,23,38,14,11,0,28,20,58,19,14,7,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8846153846153846,1.4615384615384615,0.5384615384615384,0.4230769230769231,0.0,9.692307692307692,0.3275862068965517,3.230769230769231,0.038461538461538464,0.40625,1,5.0,6.368809162297727,3.00038464883749,1.452907564404673,0.7765804416666324,0.35794592757565524,10.52923972968196,-4.484193777682343,-1.5388461872990284,-0.9144460259431345,-7.298470498912729,1,0,0,0,0,0
anderch01w,4,0,SAC,WNBA,26,0,171,42,7,17,24,5,5,5,17,33,44,19,12,4,0,0,1,5,0,29,7,0,3,3,0,0,2,4,7,5,3,2,1,0,0,0,1.6153846153846154,0.9230769230769231,0.19230769230769232,0.19230769230769232,0.19230769230769232,6.576923076923077,0.4318181818181818,2.4615384615384617,0.0,0.5588235294117647,1,3.0,6.560607765916175,3.0233859858234644,1.4659789318296925,0.7202394136440591,0.3555733565278086,10.780667026648473,-4.945223150531559,-2.1003090627465415,-1.2736712395220002,-8.319128565110011,1,0,0,0,0,0
anderch01w,5,0,SAC,WNBA,30,0,231,77,14,20,34,5,3,6,25,46,64,25,37,27,0,0,0,2,0,11,2,0,2,2,1,0,0,1,1,2,1,0,0,0,0,0,2.566666666666667,1.1333333333333333,0.16666666666666666,0.1,0.2,7.7,0.390625,3.3333333333333335,0.0,0.5294117647058824,1,3.5,6.576288305031726,2.967241265142569,1.4970187680554519,0.7632650943945125,0.3645049460335224,10.771997844127686,-4.00962163836506,-1.8339079318092355,-1.3303521013887851,-7.438664510794352,0,0,0,0,0,0
anderch01w,6,0,SAS,WNBA,34,19,669,203,28,62,90,11,8,15,55,106,178,83,46,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.970588235294118,2.6470588235294117,0.3235294117647059,0.23529411764705882,0.4411764705882353,19.676470588235293,0.46629213483146065,8.0,0.5588235294117647,0.20588235294117646,1,7.0,6.457699244433117,2.871647464466044,1.47539613539918,0.7169405289554276,0.34355754689773876,10.475106723100376,-0.4871110091389994,-0.22458864093663244,-1.1518667236344742,-2.4751067231003763,0,0,0,0,0,0
anderch01w,7,0,SAS,WNBA,23,20,414,153,28,57,85,15,7,10,29,73,112,59,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6521739130434785,3.6956521739130435,0.6521739130434783,0.30434782608695654,0.43478260869565216,18.0,0.5267857142857143,10.478260869565217,0.8695652173913043,0.38235294117647056,1,6.0,7.145547376818877,3.1938474858185915,1.5621029797026624,0.7675427900594962,0.32896798536135496,11.572242388552134,-0.4933734637753986,0.501804688094452,-0.9099290666591842,-1.0939815189869169,0,0,0,0,0,0
anderch01w,8,0,SAS,WNBA,11,1,86,28,6,14,20,3,1,5,5,11,20,10,12,8,0,0,0,2,0,5,2,1,0,1,0,0,0,0,3,1,0,2,2,0,0,0,2.5454545454545454,1.8181818181818181,0.2727272727272727,0.09090909090909091,0.45454545454545453,7.818181818181818,0.5,4.7272727272727275,0.09090909090909091,0.5882352941176471,1,2.0,7.559614834924099,3.373083806385523,1.6751652793086431,0.7970029687834568,0.3610873756347264,12.200634792466717,-5.014160289469553,-1.554901988203705,-1.4024380065813704,-7.47336206519399,0,0,0,0,0,0
anderjo01w,9,0,CON,WNBA,24,7,367,97,11,47,58,26,7,1,16,17,126,35,15,11,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.041666666666667,2.4166666666666665,1.0833333333333333,0.2916666666666667,0.041666666666666664,15.291666666666666,0.2777777777777778,7.208333333333333,0.2916666666666667,0.6176470588235294,1,2.0,7.240842078945284,3.2973513748803076,1.524153209337488,0.7788575447360979,0.3919818637724716,11.801991744243765,-3.199175412278617,-0.8806847082136411,-0.44081987600415484,-4.5936584109104315,1,0,0,0,0,0
anderke01w,1,0,WAS,WNBA,30,9,434,75,12,34,46,75,25,3,47,53,68,29,18,14,8,3,0,2,2,30,2,2,3,5,5,0,0,4,1,3,1,2,0,0,0,0,2.5,1.5333333333333334,2.5,0.8333333333333334,0.1,14.466666666666667,0.4264705882352941,5.9,0.3,0.4375,1,4.5,6.836590793021675,2.945890789341439,1.5446216323534503,0.8007118051293098,0.33371266988504567,10.943562223821969,-4.336590793021675,-1.4125574560081058,0.9553783676465497,-5.043562223821969,1,0,0,0,0,0
anderke01w,2,0,CHA,WNBA,18,0,102,12,3,12,15,14,6,0,17,8,16,2,10,8,2,0,0,2,0,7,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.3333333333333333,0.0,5.666666666666667,0.125,1.6666666666666667,0.0,0.5625,1,4.0,6.368809162297727,3.00038464883749,1.452907564404673,0.7765804416666324,0.35794592757565524,10.52923972968196,-5.70214249563106,-2.1670513155041564,-0.6751297866268952,-8.862573063015294,0,0,0,0,0,0
andrame01w,1,0,CLE,WNBA,32,18,797,265,32,63,95,75,41,10,65,91,195,89,80,60,75,27,1,6,5,166,21,5,12,17,14,6,3,11,17,33,8,9,5,9,0,0,8.28125,2.96875,2.34375,1.28125,0.3125,24.90625,0.4564102564102564,13.15625,0.5625,0.53125,1,2.0,6.836590793021675,2.945890789341439,1.5446216323534503,0.8007118051293098,0.33371266988504567,10.943562223821969,1.4446592069783248,0.02285921065856078,0.7991283676465497,2.212687776178031,1,0,0,0,0,0
andrame01w,2,0,CLE,WNBA,32,32,893,152,21,66,87,100,51,10,61,77,171,58,45,30,30,6,0,3,3,72,13,5,4,9,1,2,2,7,9,17,6,0,0,2,1,0,4.75,2.71875,3.125,1.59375,0.3125,27.90625,0.3391812865497076,10.59375,1.0,0.6875,1,1.0,6.368809162297727,3.00038464883749,1.452907564404673,0.7765804416666324,0.35794592757565524,10.52923972968196,-1.618809162297727,-0.2816346488374899,1.672092435595327,0.06451027031804024,0,0,0,0,0,0
andrame01w,3,0,CLE,WNBA,32,16,665,91,17,39,56,67,29,6,41,82,111,34,23,18,26,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84375,1.75,2.09375,0.90625,0.1875,20.78125,0.3063063063063063,6.5,0.5,0.3125,1,7.0,6.685519724798645,3.020592212827863,1.5094308093646538,0.7701550243528007,0.3558087302705813,10.905714035061603,-3.8417697247986453,-1.270592212827863,0.5843191906353462,-4.405714035061603,0,0,0,0,0,0
andrame01w,5,0,CHA,WNBA,12,0,65,9,1,3,4,7,0,1,3,12,7,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.3333333333333333,0.5833333333333334,0.0,0.08333333333333333,5.416666666666667,0.42857142857142855,1.5,0.0,0.47058823529411764,1,5.0,6.576288305031726,2.967241265142569,1.4970187680554519,0.7632650943945125,0.3645049460335224,10.771997844127686,-5.826288305031726,-2.6339079318092353,-0.9136854347221185,-9.271997844127686,0,0,0,0,0,0
anosini01w,9,0,MIN,WNBA,34,34,920,314,78,153,231,45,75,43,42,125,226,99,166,116,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.235294117647058,6.794117647058823,1.3235294117647058,2.2058823529411766,1.2647058823529411,27.058823529411764,0.43805309734513276,19.58823529411765,1.0,0.47058823529411764,1,6.5,7.240842078945284,3.2973513748803076,1.524153209337488,0.7788575447360979,0.3919818637724716,11.801991744243765,1.9944520387017741,3.4967662721785158,-0.20062379757278226,7.786243549873884,1,0,0,0,0,0
anosini01w,10,0,MIN,WNBA,30,29,896,396,73,149,222,81,81,28,61,88,265,130,194,135,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,7.4,2.7,2.7,0.9333333333333333,29.866666666666667,0.49056603773584906,24.9,0.9666666666666667,0.4117647058823529,1,5.0,7.734244980031917,3.37880504452864,1.6016297085726756,0.7993882358016287,0.3867847274226418,12.404335126047746,5.465755019968082,4.02119495547136,1.0983702914273246,12.495664873952252,0,0,0,0,0,0
arcaija01w,1,0,HOU,WNBA,32,32,977,268,36,83,119,60,42,3,53,66,233,109,49,41,45,9,1,6,6,201,50,6,21,27,12,10,0,16,14,47,21,7,6,7,2,0,8.375,3.71875,1.875,1.3125,0.09375,30.53125,0.4678111587982833,13.71875,1.0,0.84375,1,2.0,6.836590793021675,2.945890789341439,1.5446216323534503,0.8007118051293098,0.33371266988504567,10.943562223821969,1.5384092069783248,0.7728592106585608,0.3303783676465497,2.775187776178031,1,0,0,0,0,0
arcaija01w,2,0,HOU,WNBA,32,32,1154,591,49,87,136,94,60,3,83,82,509,217,150,135,66,22,1,2,2,71,29,2,9,11,5,2,0,5,5,34,13,2,2,8,1,0,18.46875,4.25,2.9375,1.875,0.09375,36.0625,0.4263261296660118,25.03125,1.0,0.59375,1,3.5,6.368809162297727,3.00038464883749,1.452907564404673,0.7765804416666324,0.35794592757565524,10.52923972968196,12.099940837702274,1.24961535116251,1.484592435595327,14.50201027031804,0,0,0,0,1,0
arcaija01w,3,0,HOU,WNBA,32,32,1116,364,42,84,126,86,51,6,71,49,302,128,111,98,37,10,0,3,3,119,39,2,9,11,4,5,1,5,11,35,15,8,7,7,2,0,11.375,3.9375,2.6875,1.59375,0.1875,34.875,0.423841059602649,17.5625,1.0,0.75,1,2.0,6.685519724798645,3.020592212827863,1.5094308093646538,0.7701550243528007,0.3558087302705813,10.905714035061603,4.689480275201355,0.916907787172137,1.1780691906353462,6.656785964938397,0,0,0,0,0,0
arcaija01w,4,0,HOU,WNBA,34,34,1136,390,24,112,136,67,41,1,50,64,324,151,94,79,37,9,0,3,3,107,37,6,8,14,3,8,0,7,5,31,12,13,12,5,1,0,11.470588235294118,4.0,1.9705882352941178,1.2058823529411764,0.029411764705882353,33.411764705882355,0.4660493827160494,17.205882352941178,1.0,0.5882352941176471,1,2.0,6.560607765916175,3.0233859858234644,1.4659789318296925,0.7202394136440591,0.3555733565278086,10.780667026648473,4.909980469377943,0.9766140141765356,0.5046093034644252,6.4252153262927045,0,0,0,0,0,0
arcaija01w,6,0,HOU,WNBA,34,34,1079,342,20,73,93,53,55,6,56,85,304,128,94,83,16,3,0,5,5,138,44,1,9,10,6,6,0,2,5,33,16,12,12,1,0,0,10.058823529411764,2.735294117647059,1.5588235294117647,1.6176470588235294,0.17647058823529413,31.735294117647058,0.42105263157894735,14.5,1.0,0.5588235294117647,1,3.0,6.457699244433117,2.871647464466044,1.47539613539918,0.7169405289554276,0.34355754689773876,10.475106723100376,3.6011242849786473,-0.13635334681898525,0.0834273940125847,4.024893276899624,0,0,0,0,0,0
askamma01w,1,0,MIA,WNBA,32,32,869,251,96,135,231,29,17,21,49,95,209,85,117,80,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84375,7.21875,0.90625,0.53125,0.65625,27.15625,0.40669856459330145,15.625,1.0,0.40625,1,6.0,6.836590793021675,2.945890789341439,1.5446216323534503,0.8007118051293098,0.33371266988504567,10.943562223821969,1.0071592069783248,4.272859210658561,-0.6383716323534503,4.681437776178031,1,0,0,0,0,0
askamma01w,2,0,MIA,WNBA,30,11,431,74,35,52,87,15,12,11,19,62,58,28,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466666666666667,2.9,0.5,0.4,0.36666666666666664,14.366666666666667,0.4827586206896552,6.0,0.36666666666666664,0.625,1,3.0,6.368809162297727,3.00038464883749,1.452907564404673,0.7765804416666324,0.35794592757565524,10.52923972968196,-3.90214249563106,-0.10038464883748999,-0.952907564404673,-4.52923972968196,0,0,0,0,0,0
askamma01w,3,2,LAS,WNBA,20,4,215,61,24,25,49,4,11,4,11,25,55,26,14,9,1,0,0,4,3,24,2,1,2,3,0,0,0,0,4,5,0,2,2,0,0,0,3.05,2.45,0.2,0.55,0.2,10.75,0.4727272727272727,5.9,0.2,0.78125,1,1.0,6.685519724798645,3.020592212827863,1.5094308093646538,0.7701550243528007,0.3558087302705813,10.905714035061603,-3.6355197247986455,-0.5705922128278629,-1.3094308093646538,-5.005714035061603,0,0,0,0,0,0
atkinla01w,7,0,IND,WNBA,33,1,417,99,25,51,76,22,18,5,34,31,87,38,39,18,17,5,0,2,0,29,6,10,7,17,3,1,2,2,2,9,2,4,2,0,0,0,3.0,2.303030303030303,0.6666666666666666,0.5454545454545454,0.15151515151515152,12.636363636363637,0.4367816091954023,5.636363636363637,0.030303030303030304,0.6176470588235294,1,3.0,7.145547376818877,3.1938474858185915,1.5621029797026624,0.7675427900594962,0.32896798536135496,11.572242388552134,-4.145547376818877,-0.8908171827882883,-0.8954363130359958,-5.935878752188497,1,0,0,0,0,0
