playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,ppg,rpg,apg,spg,bpg,mpg,fg_pct,efficiency,gs_pct,league_ppg,league_rpg,league_apg,league_efficiency,ppg_vs_avg,rpg_vs_avg,apg_vs_avg,efficiency_vs_avg,ppg_cumulative,rpg_cumulative,apg_cumulative,efficiency_cumulative,mpg_cumulative,spg_cumulative,bpg_cumulative,ppg_prev,rpg_prev,apg_prev,efficiency_prev,mpg_prev,is_rookie,years_experience,win_pct,conf_rank,made_playoffs,won_championship,playoff_wins,won_most_valuable_player,won_defensive_player_of_the_year,won_rookie_of_the_year,won_most_improved_player,won_all-star_game_most_valuable_player,won_wnba_finals_most_valuable_player,total_previous_awards,years_since_last_award,prev_most_valuable_player,prev_defensive_player_of_the_year,prev_rookie_of_the_year,prev_most_improved_player,prev_all-star_game_most_valuable_player,prev_wnba_finals_most_valuable_player
birdsu01w,9,0,SEA,WNBA,33,33,1111,465,14,70,84,169,39,3,88,61,390,172,85,74,137,47,0,3,3,111,59,0,7,7,9,4,0,6,3,50,23,8,8,17,5,0,14.090909090909092,2.5454545454545454,5.121212121212121,1.1818181818181819,0.09090909090909091,33.666666666666664,0.441025641025641,20.363636363636363,1.0,7.240842078945284,3.2973513748803076,1.524153209337488,11.801991744243765,6.850067011963808,-0.7518968294257622,3.5970589118746332,8.561644619392599,87.78465063925256,18.94589825742209,38.5641338588727,136.66899471387302,232.53463066260986,10.05587582211568,0.9840505716393141,10.448275862068966,1.9655172413793103,4.931034482758621,16.79310344827586,31.689655172413794,False,6,0.6470588235294118,2.0,1,0,1,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blackde01w,1,0,MIA,WNBA,32,32,820,152,23,69,92,98,58,1,50,86,150,57,42,29,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,2.875,3.0625,1.8125,0.03125,25.625,0.38,10.96875,1.0,6.836590793021675,2.945890789341439,1.5446216323534503,10.943562223821969,-2.086590793021675,-0.07089078934143922,1.5178783676465497,0.02518777617803103,4.75,2.875,3.0625,10.96875,25.625,1.8125,0.03125,0.0,0.0,0.0,0.0,0.0,True,0,0.40625,6.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blackde01w,2,0,MIA,WNBA,32,32,946,180,43,83,126,123,82,2,51,69,187,70,48,37,20,3,0,3,3,95,14,7,9,16,11,5,1,4,7,18,7,0,0,3,0,0,5.625,3.9375,3.84375,2.5625,0.0625,29.5625,0.37433155080213903,14.4375,1.0,6.368809162297727,3.00038464883749,1.452907564404673,10.52923972968196,-0.743809162297727,0.9371153511625101,2.390842435595327,3.9082602703180402,10.375,6.8125,6.90625,25.40625,55.1875,4.375,0.09375,4.75,2.875,3.0625,10.96875,25.625,False,1,0.625,3.0,1,0,1,0,1,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blackde01w,3,0,MIA,WNBA,32,32,899,153,41,82,123,137,59,5,32,75,160,64,33,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78125,3.84375,4.28125,1.84375,0.15625,28.09375,0.4,13.90625,1.0,6.685519724798645,3.020592212827863,1.5094308093646538,10.905714035061603,-1.9042697247986453,0.823157787172137,2.7718191906353464,3.000535964938397,15.15625,10.65625,11.1875,39.3125,83.28125,6.21875,0.25,5.625,3.9375,3.84375,14.4375,29.5625,False,2,0.46875,6.0,1,0,0,0,0,0,0,0,0,1.0,99,0.0,1.0,0.0,0.0,0.0,0.0
blackde01w,4,0,CON,WNBA,34,0,373,55,16,35,51,46,20,2,18,33,68,24,9,6,3,1,0,4,0,29,8,1,1,2,2,2,0,0,2,10,4,0,0,0,0,0,1.6176470588235294,1.5,1.3529411764705883,0.5882352941176471,0.058823529411764705,10.970588235294118,0.35294117647058826,4.588235294117647,0.0,6.560607765916175,3.0233859858234644,1.4659789318296925,10.780667026648473,-4.942960707092645,-1.5233859858234644,-0.11303775535910421,-6.192431732530826,16.77389705882353,12.15625,12.540441176470589,43.900735294117645,94.25183823529412,6.806985294117647,0.3088235294117647,4.78125,3.84375,4.28125,13.90625,28.09375,False,3,0.5294117647058824,2.5,1,0,2,0,0,0,0,0,0,1.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blackde01w,5,0,CON,WNBA,31,4,347,55,13,23,36,47,19,0,15,35,56,26,4,3,1,0,0,8,0,73,9,2,9,11,7,4,0,6,12,14,4,0,0,1,1,0,1.7741935483870968,1.1612903225806452,1.5161290322580645,0.6129032258064516,0.0,11.193548387096774,0.4642857142857143,4.580645161290323,0.12903225806451613,6.576288305031726,2.967241265142569,1.4970187680554519,10.771997844127686,-4.802094756644629,-1.8059509425619236,0.019110264202612637,-6.191352682837363,18.548090607210625,13.317540322580646,14.056570208728653,48.48138045540797,105.44538662239088,7.419888519924099,0.3088235294117647,1.6176470588235294,1.5,1.3529411764705883,4.588235294117647,10.970588235294118,False,4,0.5294117647058824,1.5,1,0,5,0,0,0,0,0,0,1.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blodgci01w,1,0,SAC,WNBA,20,0,133,52,1,8,9,3,8,1,13,9,50,20,6,4,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.45,0.15,0.4,0.05,6.65,0.4,3.0,0.0,6.836590793021675,2.945890789341439,1.5446216323534503,10.943562223821969,-4.236590793021675,-2.495890789341439,-1.3946216323534504,-7.943562223821969,2.6,0.45,0.15,3.0,6.65,0.4,0.05,0.0,0.0,0.0,0.0,0.0,True,0,0.65625,3.0,1,0,0,0,0,0,0,0,0,1.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blodgci01w,2,0,SAC,WNBA,11,0,72,34,1,8,9,6,6,1,11,6,29,13,0,0,15,8,0,2,0,7,6,0,2,2,1,0,0,1,1,4,2,2,1,2,1,0,3.090909090909091,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.09090909090909091,6.545454545454546,0.4482758620689655,4.090909090909091,0.0,6.368809162297727,3.00038464883749,1.452907564404673,10.52923972968196,-3.277900071388636,-2.1822028306556716,-0.9074530189501275,-6.438330638772869,5.690909090909091,1.2681818181818183,0.6954545454545454,7.090909090909091,13.195454545454545,0.9454545454545454,0.14090909090909093,2.6,0.45,0.15,3.0,6.65,False,1,0.625,2.0,1,0,3,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blueni01w,7,0,WAS,WNBA,24,0,181,54,7,13,20,36,18,0,18,36,54,14,31,25,12,1,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2.25,0.8333333333333334,1.5,0.75,0.0,7.541666666666667,0.25925925925925924,4.583333333333333,0.0,7.145547376818877,3.1938474858185915,1.5621029797026624,11.572242388552134,-4.895547376818877,-2.360514152485258,-0.06210297970266243,-6.988909055218801,2.25,0.8333333333333334,1.5,4.583333333333333,7.541666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.5294117647058824,4.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blueni01w,8,0,WAS,WNBA,30,1,420,107,13,50,63,48,22,5,37,55,108,35,37,31,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.566666666666667,2.1,1.6,0.7333333333333333,0.16666666666666666,14.0,0.32407407407407407,6.933333333333334,0.03333333333333333,7.559614834924099,3.373083806385523,1.6751652793086431,12.200634792466717,-3.9929481682574317,-1.273083806385523,-0.07516527930864303,-5.2673014591333835,5.816666666666666,2.9333333333333336,3.1,11.516666666666666,21.541666666666668,1.4833333333333334,0.16666666666666666,2.25,0.8333333333333334,1.5,4.583333333333333,7.541666666666667,False,1,0.47058823529411764,4.5,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blueni01w,9,0,WAS,WNBA,26,22,537,99,15,26,41,73,19,2,42,59,102,33,25,19,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8076923076923075,1.5769230769230769,2.8076923076923075,0.7307692307692307,0.07692307692307693,20.653846153846153,0.3235294117647059,7.384615384615385,0.8461538461538461,7.240842078945284,3.2973513748803076,1.524153209337488,11.801991744243765,-3.4331497712529764,-1.7204282979572307,1.2835390983548194,-4.4173763596283795,9.624358974358975,4.51025641025641,5.907692307692308,18.901282051282053,42.19551282051282,2.2141025641025642,0.24358974358974358,3.566666666666667,2.1,1.6,6.933333333333334,14.0,False,2,0.29411764705882354,6.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blueoc01w,4,0,HOU,WNBA,16,0,37,4,1,1,2,2,0,0,2,3,4,1,4,2,0,0,0,1,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0.25,0.125,0.125,0.0,0.0,2.3125,0.25,0.375,0.0,6.560607765916175,3.0233859858234644,1.4659789318296925,10.780667026648473,-6.310607765916175,-2.8983859858234644,-1.3409789318296925,-10.405667026648473,0.25,0.125,0.125,0.375,2.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.5882352941176471,2.0,1,0,1,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
blueoc01w,5,0,HOU,WNBA,13,3,155,44,12,9,21,5,1,0,7,10,42,16,13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3846153846153846,1.6153846153846154,0.38461538461538464,0.07692307692307693,0.0,11.923076923076923,0.38095238095238093,4.923076923076923,0.23076923076923078,6.576288305031726,2.967241265142569,1.4970187680554519,10.771997844127686,-3.1916729204163414,-1.3518566497579534,-1.1124033834400673,-5.8489209210507624,3.6346153846153846,1.7403846153846154,0.5096153846153846,5.298076923076923,14.235576923076923,0.07692307692307693,0.0,0.25,0.125,0.125,0.375,2.3125,False,1,0.38235294117647056,6.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
bobbish01w,9,0,LAS,WNBA,26,17,552,106,16,48,64,90,25,1,63,40,127,35,22,16,71,20,0,6,6,127,27,3,6,9,18,5,0,8,19,40,10,4,1,19,6,0,4.076923076923077,2.4615384615384617,3.4615384615384617,0.9615384615384616,0.038461538461538464,21.23076923076923,0.2755905511811024,8.576923076923077,0.6538461538461539,7.240842078945284,3.2973513748803076,1.524153209337488,11.801991744243765,-3.163919002022207,-0.8358129133418459,1.9373852522009736,-3.225068667320688,4.076923076923077,2.4615384615384617,3.4615384615384617,8.576923076923077,21.23076923076923,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,True,0,0.5882352941176471,3.0,1,0,3,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
boltoru01w,1,0,SAC,WNBA,29,29,868,380,42,64,106,57,34,1,45,60,368,133,84,64,160,50,0,2,2,70,39,4,5,9,7,4,0,5,6,34,13,9,9,14,4,0,13.10344827586207,3.6551724137931036,1.9655172413793103,1.1724137931034482,0.034482758620689655,29.93103448275862,0.36141304347826086,18.379310344827587,1.0,6.836590793021675,2.945890789341439,1.5446216323534503,10.943562223821969,6.266857482840394,0.7092816244516644,0.42089560902586,7.435748121005618,13.10344827586207,3.6551724137931036,1.9655172413793103,18.379310344827587,29.93103448275862,1.1724137931034482,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,True,0,0.65625,3.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
boltoru01w,2,0,SAC,WNBA,31,0,582,222,34,59,93,55,28,1,39,55,216,73,52,36,110,40,0,5,0,121,55,10,12,22,9,4,0,10,11,44,17,13,12,23,9,0,7.161290322580645,3.0,1.7741935483870968,0.9032258064516129,0.03225806451612903,18.774193548387096,0.33796296296296297,11.612903225806452,0.0,6.368809162297727,3.00038464883749,1.452907564404673,10.52923972968196,0.792481160282918,-0.0003846488374898982,0.3212859839824238,1.0836634961244922,20.264738598442715,6.655172413793103,3.739710789766407,29.99221357063404,48.705228031145715,2.075639599555061,0.06674082313681869,13.10344827586207,3.6551724137931036,1.9655172413793103,18.379310344827587,29.93103448275862,False,1,0.625,2.0,1,0,3,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
boltoru01w,3,0,SAC,WNBA,32,1,737,349,31,63,94,37,45,2,35,74,316,125,77,56,132,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.90625,2.9375,1.15625,1.40625,0.0625,23.03125,0.39556962025316456,15.375,0.03125,6.685519724798645,3.020592212827863,1.5094308093646538,10.905714035061603,4.220730275201355,-0.08309221282786305,-0.3531808093646538,4.469285964938397,31.170988598442715,9.592672413793103,4.8959607897664075,45.367213570634036,71.73647803114571,3.481889599555061,0.12924082313681867,7.161290322580645,3.0,1.7741935483870968,11.612903225806452,18.774193548387096,False,2,0.4375,6.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
boltoru01w,4,0,SAC,WNBA,33,0,521,149,15,42,57,35,33,2,21,52,175,55,26,20,98,19,0,6,0,91,15,2,8,10,6,2,0,5,10,28,6,0,0,12,3,0,4.515151515151516,1.7272727272727273,1.0606060606060606,1.0,0.06060606060606061,15.787878787878787,0.3142857142857143,7.7272727272727275,0.0,6.560607765916175,3.0233859858234644,1.4659789318296925,10.780667026648473,-2.0454562507646594,-1.2961132585507371,-0.40537287122363197,-3.0533942993757455,35.686140113594234,11.319945141065832,5.956566850372468,53.09448629790677,87.5243568190245,4.4818895995550605,0.18984688374287928,10.90625,2.9375,1.15625,15.375,23.03125,False,3,0.5588235294117647,3.0,1,0,3,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
boltoru01w,5,0,SAC,WNBA,34,4,469,160,17,32,49,31,23,0,15,45,154,57,19,14,79,32,0,6,0,53,9,1,3,4,3,4,0,3,3,18,3,4,3,9,0,0,4.705882352941177,1.4411764705882353,0.9117647058823529,0.6764705882352942,0.0,13.794117647058824,0.37012987012987014,7.294117647058823,0.11764705882352941,6.576288305031726,2.967241265142569,1.4970187680554519,10.771997844127686,-1.8704059520905494,-1.5260647945543335,-0.5852540621730989,-3.4778801970688624,40.39202246653541,12.761121611654065,6.86833155625482,60.38860394496559,101.31847446608333,5.158360187790355,0.18984688374287928,4.515151515151516,1.7272727272727273,1.0606060606060606,7.7272727272727275,15.787878787878787,False,4,0.5294117647058824,3.5,1,0,3,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
bondla01w,7,0,CHA,WNBA,34,5,614,193,7,42,49,73,35,8,80,83,158,63,77,57,46,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.676470588235294,1.4411764705882353,2.1470588235294117,1.0294117647058822,0.23529411764705882,18.058823529411764,0.3987341772151899,8.176470588235293,0.14705882352941177,7.145547376818877,3.1938474858185915,1.5621029797026624,11.572242388552134,-1.4690767885835827,-1.7526710152303562,0.5849558438267493,-3.3957718003168402,5.676470588235294,1.4411764705882353,2.1470588235294117,8.176470588235293,18.058823529411764,1.0294117647058822,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,True,0,0.3235294117647059,5.5,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
bondla01w,9,0,IND,WNBA,32,1,325,74,7,24,31,27,15,4,33,56,90,26,16,13,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3125,0.96875,0.84375,0.46875,0.125,10.15625,0.28888888888888886,3.6875,0.03125,7.240842078945284,3.2973513748803076,1.524153209337488,11.801991744243765,-4.928342078945284,-2.3286013748803076,-0.6804032093374881,-8.114491744243765,7.988970588235294,2.4099264705882355,2.9908088235294117,11.863970588235293,28.215073529411764,1.4981617647058822,0.3602941176470588,5.676470588235294,1.4411764705882353,2.1470588235294117,8.176470588235293,18.058823529411764,False,1,0.5,4.0,1,0,1,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
bonfisu01w,3,0,PHO,WNBA,22,6,306,105,16,21,37,23,12,0,18,35,89,43,25,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7727272727272725,1.6818181818181819,1.0454545454545454,0.5454545454545454,0.0,13.909090909090908,0.48314606741573035,7.2272727272727275,0.2727272727272727,6.685519724798645,3.020592212827863,1.5094308093646538,10.905714035061603,-1.9127924520713728,-1.3387740310096812,-0.4639762639101084,-3.6784413077888756,4.7727272727272725,1.6818181818181819,1.0454545454545454,7.2272727272727275,13.909090909090908,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.34375,7.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
boydca01w,2,0,DET,WNBA,21,0,230,75,10,16,26,14,11,2,16,32,67,23,20,18,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5714285714285716,1.2380952380952381,0.6666666666666666,0.5238095238095238,0.09523809523809523,10.952380952380953,0.34328358208955223,5.333333333333333,0.0,6.368809162297727,3.00038464883749,1.452907564404673,10.52923972968196,-2.7973805908691554,-1.7622894107422518,-0.7862408977380063,-5.195906396348627,3.5714285714285716,1.2380952380952381,0.6666666666666666,5.333333333333333,10.952380952380953,0.5238095238095238,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,True,0,0.3125,7.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
braxtka01w,6,0,DET,WNBA,33,2,455,227,42,58,100,14,18,13,52,78,210,97,60,33,1,0,0,2,0,36,15,4,3,7,2,0,0,3,5,18,5,6,5,0,0,0,6.878787878787879,3.0303030303030303,0.42424242424242425,0.5454545454545454,0.3939393939393939,13.787878787878787,0.46190476190476193,9.696969696969697,0.06060606060606061,6.457699244433117,2.871647464466044,1.47539613539918,10.475106723100376,0.42108863435476174,0.15865556583698615,-1.0511537111567557,-0.778137026130679,6.878787878787879,3.0303030303030303,0.42424242424242425,9.696969696969697,13.787878787878787,0.5454545454545454,0.3939393939393939,0.0,0.0,0.0,0.0,0.0,True,0,0.47058823529411764,4.5,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
braxtka01w,7,0,DET,WNBA,34,1,359,146,42,75,117,26,11,11,53,83,143,58,48,30,2,0,1,10,0,123,50,8,20,28,6,8,4,18,27,52,22,11,6,0,0,0,4.294117647058823,3.4411764705882355,0.7647058823529411,0.3235294117647059,0.3235294117647059,10.558823529411764,0.40559440559440557,7.588235294117647,0.029411764705882353,7.145547376818877,3.1938474858185915,1.5621029797026624,11.572242388552134,-2.8514297297600537,0.24732898476964404,-0.7973970973497213,-3.984007094434487,11.172905525846701,6.471479500891266,1.1889483065953654,17.285204991087344,24.34670231729055,0.8689839572192513,0.7174688057040999,6.878787878787879,3.0303030303030303,0.42424242424242425,9.696969696969697,13.787878787878787,False,1,0.6764705882352942,2.0,1,1,7,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
braxtka01w,8,0,DET,WNBA,31,20,545,207,54,112,166,16,14,16,62,91,188,84,58,39,0,0,2,11,0,170,77,21,39,60,5,3,8,20,29,64,30,24,17,1,0,0,6.67741935483871,5.354838709677419,0.5161290322580645,0.45161290322580644,0.5161290322580645,17.580645161290324,0.44680851063829785,11.516129032258064,0.6451612903225806,7.559614834924099,3.373083806385523,1.6751652793086431,12.200634792466717,-0.8821954800853886,1.981754903291896,-1.1590362470505786,-0.6845057602086531,17.850324880685413,11.826318210568685,1.70507733885343,28.801334023345408,41.92734747858088,1.3205968604450578,1.2335978379621644,4.294117647058823,3.4411764705882355,0.7647058823529411,7.588235294117647,10.558823529411764,False,2,0.7058823529411765,1.0,1,0,6,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
braxtka01w,9,0,DET,WNBA,33,10,590,295,48,120,168,27,14,24,54,84,258,107,109,81,2,0,1,9,9,180,77,20,28,48,9,4,5,17,22,64,32,20,13,0,0,0,8.93939393939394,5.090909090909091,0.8181818181818182,0.42424242424242425,0.7272727272727273,17.87878787878788,0.41472868217054265,14.363636363636363,0.30303030303030304,7.240842078945284,3.2973513748803076,1.524153209337488,11.801991744243765,1.6985518604486556,1.7935577160287832,-0.7059713911556699,2.561644619392599,26.78971882007935,16.917227301477777,2.5232591570352483,43.16497038698177,59.80613535736876,1.744839284687482,1.9608705652348917,6.67741935483871,5.354838709677419,0.5161290322580645,11.516129032258064,17.580645161290324,False,3,0.6470588235294118,1.0,1,1,7,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
brazian01w,1,0,CHA,WNBA,22,3,203,51,16,18,34,5,5,0,17,24,49,19,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3181818181818183,1.5454545454545454,0.22727272727272727,0.22727272727272727,0.0,9.227272727272727,0.3877551020408163,3.5454545454545454,0.13636363636363635,6.836590793021675,2.945890789341439,1.5446216323534503,10.943562223821969,-4.518408974839857,-1.4004362438868938,-1.317348905080723,-7.398107678367424,2.3181818181818183,1.5454545454545454,0.22727272727272727,3.5454545454545454,9.227272727272727,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.25,8.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
brazian01w,2,0,IND,WNBA,23,0,341,127,21,56,77,7,9,13,20,27,115,50,35,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.521739130434782,3.347826086956522,0.30434782608695654,0.391304347826087,0.5652173913043478,14.826086956521738,0.43478260869565216,9.26086956521739,0.0,6.368809162297727,3.00038464883749,1.452907564404673,10.52923972968196,-0.8470700318629447,0.34744143811903205,-1.1485597383177164,-1.268370164464569,7.839920948616601,4.893280632411067,0.5316205533596838,12.806324110671936,24.053359683794465,0.6185770750988142,0.5652173913043478,2.3181818181818183,1.5454545454545454,0.22727272727272727,3.5454545454545454,9.227272727272727,False,1,0.3125,7.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
brogami01w,1,0,PHO,WNBA,28,23,725,211,40,71,111,49,30,6,36,88,137,70,79,63,25,8,0,2,2,52,22,0,9,9,1,1,1,3,5,13,5,14,11,4,1,0,7.535714285714286,3.9642857142857144,1.75,1.0714285714285714,0.21428571428571427,25.892857142857142,0.5109489051094891,13.25,0.8214285714285714,6.836590793021675,2.945890789341439,1.5446216323534503,10.943562223821969,0.6991234926926104,1.0183949249442752,0.2053783676465497,2.306437776178031,7.535714285714286,3.9642857142857144,1.75,13.25,25.892857142857142,1.0714285714285714,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,True,0,0.625,4.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
brondsa01w,2,0,MIA,WNBA,29,29,850,367,10,40,50,63,28,4,36,61,344,142,70,57,66,26,0,3,3,107,34,1,9,10,7,2,0,3,5,36,13,6,5,10,3,0,12.655172413793103,1.7241379310344827,2.1724137931034484,0.9655172413793104,0.13793103448275862,29.310344827586206,0.4127906976744186,16.413793103448278,1.0,6.368809162297727,3.00038464883749,1.452907564404673,10.52923972968196,6.286363251495376,-1.2762467178030072,0.7195062286987755,5.884553373766318,12.655172413793103,1.7241379310344827,2.1724137931034484,16.413793103448278,29.310344827586206,0.9655172413793104,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,True,0,0.625,3.0,1,0,1,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
brondsa01w,3,0,MIA,WNBA,30,23,763,263,7,34,41,46,26,4,40,40,266,97,67,55,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.766666666666667,1.3666666666666667,1.5333333333333334,0.8666666666666667,0.13333333333333333,25.433333333333334,0.36466165413533835,11.333333333333334,0.7666666666666667,6.685519724798645,3.020592212827863,1.5094308093646538,10.905714035061603,2.081146941868022,-1.6539255461611964,0.023902523968679645,0.42761929827173084,21.42183908045977,3.0908045977011493,3.7057471264367816,27.747126436781613,54.74367816091954,1.8321839080459772,0.271264367816092,12.655172413793103,1.7241379310344827,2.1724137931034484,16.413793103448278,29.310344827586206,False,1,0.46875,6.0,1,0,0,0,0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0
